resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
23279,964,154,210,8,7,11,11,11,0.0,53,+1:39.254,5302587,32,8,1:37.020,215.473,1
23280,964,835,4,30,16,12,12,12,0.0,52,\N,\N,43,16,1:37.978,213.366,11
23281,964,826,5,26,13,13,13,13,0.0,52,\N,\N,25,11,1:37.597,214.199,11
23282,964,825,4,20,17,14,14,14,0.0,52,\N,\N,27,18,1:38.036,213.240,11
23283,964,828,15,9,18,15,15,15,0.0,52,\N,\N,28,21,1:38.496,212.244,11
23284,964,4,1,14,15,16,16,16,0.0,52,\N,\N,29,19,1:38.208,212.866,11
23285,964,832,5,55,14,17,17,17,0.0,52,\N,\N,41,12,1:37.723,213.923,11
23286,964,18,1,22,22,18,18,18,0.0,52,\N,\N,39,9,1:37.177,215.124,11
23287,964,831,15,12,19,19,19,19,0.0,52,\N,\N,28,22,1:38.544,212.140,11
23288,964,821,210,21,10,20,20,20,0.0,52,\N,\N,30,13,1:37.775,213.809,11
23289,964,839,209,31,20,21,21,21,0.0,52,\N,\N,33,20,1:38.380,212.494,11
23290,964,836,209,94,21,22,22,22,0.0,52,\N,\N,39,17,1:38.000,213.318,11
23291,965,1,131,44,1,1,1,1,25.0,56,1:38:12.618,5892618,45,4,1:42.386,193.842,1
23292,965,3,131,6,2,2,2,2,18.0,56,+4.520,5897138,34,3,1:41.897,194.773,1
23293,965,817,9,3,3,3,3,3,15.0,56,+19.692,5912310,51,7,1:42.555,193.523,1
23294,965,20,6,5,6,4,4,4,12.0,56,+43.134,5935752,55,1,1:39.877,198.712,1
23295,965,4,1,14,12,5,5,5,10.0,56,+1:33.953,5986571,36,10,1:43.502,191.752,1
23296,965,832,5,55,10,6,6,6,8.0,56,+1:36.124,5988742,33,8,1:42.832,193.002,1
23297,965,13,3,19,9,7,7,7,6.0,55,\N,\N,33,9,1:43.414,191.915,11
23298,965,815,10,11,11,8,8,8,4.0,55,\N,\N,33,12,1:43.925,190.972,11
23299,965,18,1,22,19,9,9,9,2.0,55,\N,\N,37,15,1:44.468,189.979,11
23300,965,154,210,8,17,10,10,10,1.0,55,\N,\N,35,14,1:44.335,190.221,11
23301,965,826,5,26,13,11,11,11,0.0,55,\N,\N,45,6,1:42.475,193.674,11
23302,965,825,4,20,18,12,12,12,0.0,55,\N,\N,48,17,1:44.730,189.504,11
23303,965,835,4,30,15,13,13,13,0.0,55,\N,\N,18,16,1:44.724,189.515,11
23304,965,828,15,9,16,14,14,14,0.0,55,\N,\N,19,19,1:45.140,188.765,11
23305,965,831,15,12,21,15,15,15,0.0,55,\N,\N,55,13,1:44.117,190.620,11
23306,965,822,3,77,8,16,16,16,0.0,55,\N,\N,34,18,1:44.977,189.058,11
23307,965,836,209,94,20,17,17,17,0.0,55,\N,\N,36,21,1:45.451,188.208,11
23308,965,839,209,31,22,18,18,18,0.0,54,\N,\N,46,11,1:43.585,191.599,12
23309,965,8,6,7,5,\N,R,19,0.0,38,\N,\N,26,2,1:41.841,194.880,36
23310,965,830,9,33,4,\N,R,20,0.0,28,\N,\N,28,5,1:42.424,193.770,6
23311,965,821,210,21,14,\N,R,21,0.0,16,\N,\N,15,20,1:45.364,188.364,23
23312,965,807,10,27,7,\N,R,22,0.0,1,\N,\N,\N,0,\N,\N,4
23313,966,1,131,44,1,1,1,1,25.0,71,1:40:31.402,6031402,66,4,1:22.596,187.592,1
23314,966,3,131,6,2,2,2,2,18.0,71,+8.354,6039756,43,5,1:22.792,187.148,1
23315,966,817,9,3,4,3,3,3,15.0,71,+20.858,6052260,53,1,1:21.134,190.972,1
23316,966,830,9,33,3,4,4,4,12.0,71,+21.323,6052725,66,6,1:22.887,186.934,1
23317,966,20,6,5,7,5,5,5,10.0,71,+27.313,6058715,61,2,1:22.497,187.817,1
23318,966,8,6,7,6,6,6,6,8.0,71,+49.376,6080778,47,3,1:22.512,187.783,1
23319,966,807,10,27,5,7,7,7,6.0,71,+58.891,6090293,50,9,1:23.288,186.034,1
23320,966,822,3,77,8,8,8,8,4.0,71,+1:05.612,6097014,65,11,1:23.540,185.472,1
23321,966,13,3,19,9,9,9,9,2.0,71,+1:16.206,6107608,64,12,1:23.576,185.392,1
23322,966,815,10,11,12,10,10,10,1.0,71,+1:16.798,6108200,62,13,1:23.607,185.324,1
23323,966,828,15,9,15,11,11,11,0.0,70,\N,\N,65,18,1:24.340,183.713,11
23324,966,18,1,22,13,12,12,12,0.0,70,\N,\N,70,17,1:23.777,184.948,11
23325,966,4,1,14,11,13,13,13,0.0,70,\N,\N,69,16,1:23.668,185.189,11
23326,966,835,4,30,21,14,14,14,0.0,70,\N,\N,64,20,1:24.574,183.205,11
23327,966,831,15,12,19,15,15,15,0.0,70,\N,\N,58,15,1:23.657,185.213,11
23328,966,832,5,55,10,16,16,16,0.0,70,\N,\N,52,19,1:24.467,183.437,11
23329,966,825,4,20,14,17,17,17,0.0,70,\N,\N,53,7,1:23.146,186.351,11
23330,966,826,5,26,18,18,18,18,0.0,70,\N,\N,59,14,1:23.618,185.299,11
23331,966,821,210,21,17,19,19,19,0.0,70,\N,\N,63,10,1:23.456,185.659,11
23332,966,154,210,8,22,20,20,20,0.0,70,\N,\N,53,8,1:23.278,186.056,11
23333,966,839,209,31,20,21,21,21,0.0,69,\N,\N,43,21,1:24.964,182.364,12
23334,966,836,209,94,16,\N,R,22,0.0,0,\N,\N,\N,0,\N,\N,4
23335,967,1,131,44,1,1,1,1,25.0,71,3:01:01.335,10861335,44,3,1:25.639,181.137,1
23336,967,3,131,6,2,2,2,2,18.0,71,+11.455,10872790,47,6,1:26.222,179.912,1
23337,967,830,9,33,4,3,3,3,15.0,71,+21.481,10882816,67,1,1:25.305,181.846,1
23338,967,815,10,11,9,4,4,4,12.0,71,+25.346,10886681,41,11,1:27.093,178.113,1
23339,967,20,6,5,5,5,5,5,10.0,71,+26.334,10887669,70,5,1:26.195,179.968,1
23340,967,832,5,55,15,6,6,6,8.0,71,+29.160,10890495,38,13,1:27.153,177.990,1
23341,967,807,10,27,8,7,7,7,6.0,71,+29.827,10891162,69,8,1:26.728,178.862,1
23342,967,817,9,3,6,8,8,8,4.0,71,+30.486,10891821,42,2,1:25.532,181.363,1
23343,967,831,15,12,21,9,9,9,2.0,71,+42.620,10903955,70,15,1:27.547,177.189,1
23344,967,4,1,14,10,10,10,10,1.0,71,+44.432,10905767,70,12,1:27.104,178.090,1
23345,967,822,3,77,11,11,11,11,0.0,71,+45.292,10906627,70,4,1:26.062,180.246,1
23346,967,839,209,31,22,12,12,12,0.0,71,+45.809,10907144,47,16,1:27.796,176.686,1
23347,967,826,5,26,14,13,13,13,0.0,71,+51.192,10912527,42,14,1:27.476,177.333,1
23348,967,825,4,20,18,14,14,14,0.0,71,+51.555,10912890,69,7,1:26.524,179.284,1
23349,967,836,209,94,19,15,15,15,0.0,71,+1:00.498,10921833,69,18,1:27.919,176.439,1
23350,967,18,1,22,17,16,16,16,0.0,71,+1:21.994,10943329,38,10,1:26.983,178.338,1
23351,967,821,210,21,12,\N,R,17,0.0,60,\N,\N,43,17,1:27.805,176.668,31
23352,967,13,3,19,13,\N,R,18,0.0,46,\N,\N,39,9,1:26.767,178.782,4
23353,967,835,4,30,16,\N,R,19,0.0,20,\N,\N,11,21,1:34.334,164.441,130
23354,967,8,6,7,3,\N,R,20,0.0,19,\N,\N,12,19,1:28.847,174.596,4
23355,967,828,15,9,20,\N,R,21,0.0,11,\N,\N,11,20,1:31.265,169.970,4
23356,967,154,210,8,7,\N,W,22,0.0,0,\N,\N,\N,0,\N,\N,54
23357,968,1,131,44,1,1,1,1,25.0,55,1:38:04.013,5884013,37,5,1:45.137,190.174,1
23358,968,3,131,6,2,2,2,2,18.0,55,+0.439,5884452,33,9,1:45.261,189.950,1
23359,968,20,6,5,5,3,3,3,15.0,55,+0.843,5884856,43,1,1:43.729,192.756,1
23360,968,830,9,33,6,4,4,4,12.0,55,+1.685,5885698,36,7,1:45.187,190.084,1
23361,968,817,9,3,3,5,5,5,10.0,55,+5.315,5889328,29,3,1:44.889,190.624,1
23362,968,8,6,7,4,6,6,6,8.0,55,+18.816,5902829,35,6,1:45.163,190.127,1
23363,968,807,10,27,7,7,7,7,6.0,55,+50.114,5934127,31,13,1:45.949,188.717,1
23364,968,815,10,11,8,8,8,8,4.0,55,+58.776,5942789,30,8,1:45.249,189.972,1
23365,968,13,3,19,10,9,9,9,2.0,55,+59.436,5943449,33,10,1:45.675,189.206,1
23366,968,4,1,14,9,10,10,10,1.0,55,+59.896,5943909,50,2,1:44.495,191.343,1
23367,968,154,210,8,14,11,11,11,0.0,55,+1:16.777,5960790,45,4,1:44.970,190.477,1
23368,968,821,210,21,13,12,12,12,0.0,55,+1:35.113,5979126,45,12,1:45.928,188.754,1
23369,968,839,209,31,20,13,13,13,0.0,54,\N,\N,46,15,1:46.189,188.290,11
23370,968,836,209,94,16,14,14,14,0.0,54,\N,\N,26,14,1:46.145,188.368,11
23371,968,828,15,9,22,15,15,15,0.0,54,\N,\N,40,16,1:46.216,188.242,11
23372,968,831,15,12,19,16,16,16,0.0,54,\N,\N,44,17,1:46.287,188.117,11
23373,968,835,4,30,15,17,17,17,0.0,54,\N,\N,46,11,1:45.715,189.134,11
23374,968,832,5,55,21,\N,R,18,0.0,41,\N,\N,30,18,1:46.591,187.580,130
23375,968,826,5,26,17,\N,R,19,0.0,14,\N,\N,13,21,1:48.752,183.853,6
23376,968,18,1,22,12,\N,R,20,0.0,12,\N,\N,4,22,1:48.753,183.851,22
23377,968,822,3,77,11,\N,R,21,0.0,6,\N,\N,4,19,1:47.837,185.413,22
23378,968,825,4,20,18,\N,R,22,0.0,5,\N,\N,4,20,1:48.601,184.108,22
23379,969,20,6,5,2,1,1,1,25.0,57,1:24:11.672,5051672,53,3,1:26.638,220.351,1
23380,969,1,131,44,1,2,2,2,18.0,57,+9.975,5061647,44,6,1:27.033,219.351,1
23381,969,822,131,77,3,3,3,3,15.0,57,+11.250,5062922,56,2,1:26.593,220.465,1
23382,969,8,6,7,4,4,4,4,12.0,57,+22.393,5074065,56,1,1:26.538,220.605,1
23383,969,830,9,33,5,5,5,5,10.0,57,+28.827,5080499,43,5,1:26.964,219.525,1
23384,969,13,3,19,7,6,6,6,8.0,57,+1:23.386,5135058,49,9,1:28.045,216.830,1
23385,969,815,10,11,10,7,7,7,6.0,56,\N,\N,56,10,1:28.336,216.115,11
23386,969,832,5,55,8,8,8,8,4.0,56,\N,\N,53,8,1:27.677,217.740,11
23387,969,826,5,26,9,9,9,9,2.0,56,\N,\N,51,4,1:26.711,220.165,11
23388,969,839,10,31,13,10,10,10,1.0,56,\N,\N,55,11,1:28.475,215.776,11
23389,969,807,4,27,11,11,11,11,0.0,56,\N,\N,55,12,1:28.486,215.749,11
23390,969,841,15,36,16,12,12,12,0.0,55,\N,\N,51,13,1:29.052,214.378,12
23391,969,838,1,2,18,13,13,13,0.0,55,\N,\N,53,15,1:29.440,213.448,12
23392,969,4,1,14,12,\N,R,14,0.0,50,\N,\N,48,17,1:30.077,211.938,76
23393,969,825,210,20,17,\N,R,15,0.0,46,\N,\N,46,7,1:27.568,218.011,22
23394,969,840,3,18,20,\N,R,16,0.0,40,\N,\N,38,14,1:29.389,213.569,23
23395,969,817,9,3,0,\N,R,17,0.0,25,\N,\N,21,16,1:29.447,213.431,131
23396,969,828,15,9,14,\N,R,18,0.0,21,\N,\N,18,19,1:32.052,207.391,9
23397,969,835,4,30,19,\N,R,19,0.0,15,\N,\N,6,20,1:32.195,207.069,23
23398,969,154,210,8,6,\N,R,20,0.0,13,\N,\N,12,18,1:30.183,211.689,47
23399,970,1,131,44,1,1,1,1,25.0,56,1:37:36.158,5856158,44,1,1:35.378,205.745,1
23400,970,20,6,5,2,2,2,2,18.0,56,+6.250,5862408,40,2,1:35.423,205.648,1
23401,970,830,9,33,16,3,3,3,15.0,56,+45.192,5901350,31,7,1:36.722,202.886,1
23402,970,817,9,3,5,4,4,4,12.0,56,+46.035,5902193,36,8,1:36.791,202.741,1
23403,970,8,6,7,4,5,5,5,10.0,56,+48.076,5904234,42,4,1:36.003,204.406,1
23404,970,822,131,77,3,6,6,6,8.0,56,+48.808,5904966,41,3,1:35.849,204.734,1
23405,970,832,5,55,11,7,7,7,6.0,56,+1:12.893,5929051,30,10,1:37.398,201.478,1
23406,970,825,210,20,12,8,8,8,4.0,55,\N,\N,35,11,1:37.528,201.209,11
23407,970,815,10,11,8,9,9,9,2.0,55,\N,\N,55,6,1:36.531,203.288,11
23408,970,839,10,31,17,10,10,10,1.0,55,\N,\N,55,9,1:37.036,202.230,11
23409,970,154,210,8,19,11,11,11,0.0,55,\N,\N,50,12,1:37.551,201.162,11
23410,970,807,4,27,7,12,12,12,0.0,55,\N,\N,36,13,1:38.015,200.210,11
23411,970,835,4,30,20,13,13,13,0.0,55,\N,\N,47,14,1:38.181,199.871,11
23412,970,13,3,19,6,14,14,14,0.0,55,\N,\N,50,5,1:36.511,203.330,11
23413,970,828,15,9,14,15,15,15,0.0,55,\N,\N,50,16,1:39.732,196.763,11
23414,970,4,1,14,13,\N,R,16,0.0,33,\N,\N,31,15,1:39.496,197.230,30
23415,970,826,5,26,9,\N,R,17,0.0,18,\N,\N,18,17,1:40.090,196.059,9
23416,970,838,1,2,15,\N,R,18,0.0,17,\N,\N,15,18,1:41.460,193.412,32
23417,970,841,15,36,18,\N,R,19,0.0,3,\N,\N,\N,0,\N,\N,3
23418,970,840,3,18,10,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
23419,971,20,6,5,3,1,1,1,25.0,57,1:33:53.374,5633374,36,4,1:33.826,207.652,1
23420,971,1,131,44,2,2,2,2,18.0,57,+6.660,5640034,46,1,1:32.798,209.952,1
23421,971,822,131,77,1,3,3,3,15.0,57,+20.397,5653771,33,5,1:34.087,207.076,1
23422,971,8,6,7,5,4,4,4,12.0,57,+22.475,5655849,55,3,1:33.720,207.887,1
23423,971,817,9,3,4,5,5,5,10.0,57,+39.346,5672720,42,2,1:33.495,208.387,1
23424,971,13,3,19,8,6,6,6,8.0,57,+54.326,5687700,39,6,1:34.256,206.705,1
23425,971,815,10,11,18,7,7,7,6.0,57,+1:02.606,5695980,39,7,1:34.609,205.933,1
23426,971,154,210,8,9,8,8,8,4.0,57,+1:14.865,5708239,33,8,1:34.948,205.198,1
23427,971,807,4,27,7,9,9,9,2.0,57,+1:20.188,5713562,40,12,1:35.372,204.286,1
23428,971,839,10,31,14,10,10,10,1.0,57,+1:35.711,5729085,39,11,1:35.179,204.700,1
23429,971,836,15,94,13,11,11,11,0.0,56,\N,\N,43,17,1:36.786,201.301,11
23430,971,826,5,26,11,12,12,12,0.0,56,\N,\N,45,9,1:34.985,205.118,11
23431,971,835,4,30,10,13,13,13,0.0,56,\N,\N,43,13,1:35.552,203.901,11
23432,971,4,1,14,15,14,14,14,0.0,54,\N,\N,47,14,1:35.595,203.809,131
23433,971,828,15,9,19,\N,R,15,0.0,50,\N,\N,35,10,1:35.086,204.900,6
23434,971,832,5,55,16,\N,R,16,0.0,12,\N,\N,8,18,1:38.026,198.755,4
23435,971,840,3,18,12,\N,R,17,0.0,12,\N,\N,10,15,1:36.303,202.311,4
23436,971,830,9,33,6,\N,R,18,0.0,11,\N,\N,4,16,1:36.681,201.520,23
23437,971,825,210,20,20,\N,R,19,0.0,8,\N,\N,6,19,1:38.718,197.362,10
23438,971,838,1,2,17,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,131
23439,972,822,131,77,3,1,1,1,25.0,52,1:28:08.743,5288743,49,3,1:37.367,216.221,1
23440,972,20,6,5,1,2,2,2,18.0,52,+0.617,5289360,49,2,1:37.312,216.343,1
23441,972,8,6,7,2,3,3,3,15.0,52,+11.000,5299743,49,1,1:36.844,217.388,1
23442,972,1,131,44,4,4,4,4,12.0,52,+36.320,5325063,18,6,1:38.398,213.955,1
23443,972,830,9,33,7,5,5,5,10.0,52,+1:00.416,5349159,47,8,1:38.429,213.888,1
23444,972,815,10,11,9,6,6,6,8.0,52,+1:26.788,5375531,51,9,1:38.661,213.385,1
23445,972,839,10,31,10,7,7,7,6.0,52,+1:35.004,5383747,50,10,1:38.745,213.203,1
23446,972,807,4,27,8,8,8,8,4.0,52,+1:36.188,5384931,52,7,1:38.418,213.912,1
23447,972,13,3,19,6,9,9,9,2.0,51,\N,\N,45,4,1:38.232,214.317,11
23448,972,832,5,55,14,10,10,10,1.0,51,\N,\N,51,11,1:38.858,212.960,11
23449,972,840,3,18,11,11,11,11,0.0,51,\N,\N,50,12,1:38.870,212.934,11
23450,972,826,5,26,12,12,12,12,0.0,51,\N,\N,50,5,1:38.300,214.168,11
23451,972,825,210,20,13,13,13,13,0.0,51,\N,\N,40,13,1:39.566,211.445,11
23452,972,838,1,2,20,14,14,14,0.0,51,\N,\N,47,14,1:39.790,210.971,11
23453,972,828,15,9,18,15,15,15,0.0,51,\N,\N,48,15,1:39.835,210.875,11
23454,972,836,15,94,17,16,16,16,0.0,50,\N,\N,37,16,1:40.922,208.604,12
23455,972,817,9,3,5,\N,R,17,0.0,5,\N,\N,4,17,1:42.285,205.824,23
23456,972,835,4,30,16,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,4
23457,972,154,210,8,19,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
23458,972,4,1,14,15,\N,W,20,0.0,0,\N,\N,\N,0,\N,\N,131
23459,973,1,131,44,1,1,1,1,25.0,66,1:35:56.497,5756497,64,1,1:23.593,200.471,1
23460,973,20,6,5,2,2,2,2,18.0,66,+3.490,5759987,43,2,1:23.674,200.277,1
23461,973,817,9,3,6,3,3,3,15.0,66,+1:15.820,5832317,40,3,1:23.686,200.248,1
23462,973,815,10,11,8,4,4,4,12.0,65,\N,\N,51,7,1:25.755,195.417,11
23463,973,839,10,31,10,5,5,5,10.0,65,\N,\N,40,11,1:26.276,194.237,11
23464,973,807,4,27,13,6,6,6,8.0,65,\N,\N,56,15,1:26.703,193.280,11
23465,973,832,5,55,12,7,7,7,6.0,65,\N,\N,61,9,1:26.186,194.439,11
23466,973,836,15,94,15,8,8,8,4.0,65,\N,\N,58,14,1:26.476,193.787,11
23467,973,826,5,26,19,9,9,9,2.0,65,\N,\N,37,8,1:25.976,194.914,11
23468,973,154,210,8,14,10,10,10,1.0,65,\N,\N,50,17,1:26.871,192.906,11
23469,973,828,15,9,16,11,11,11,0.0,64,\N,\N,60,10,1:26.213,194.379,12
23470,973,4,1,14,7,12,12,12,0.0,64,\N,\N,64,4,1:23.894,199.752,12
23471,973,13,3,19,9,13,13,13,0.0,64,\N,\N,64,13,1:26.472,193.796,12
23472,973,825,210,20,11,14,14,14,0.0,64,\N,\N,15,12,1:26.371,194.023,12
23473,973,835,4,30,17,15,15,15,0.0,64,\N,\N,44,6,1:24.843,197.517,12
23474,973,840,3,18,18,16,16,16,0.0,64,\N,\N,50,16,1:26.838,192.980,12
23475,973,822,131,77,3,\N,R,17,0.0,38,\N,\N,28,5,1:24.696,197.860,131
23476,973,838,1,2,20,\N,R,18,0.0,32,\N,\N,14,18,1:27.554,191.401,4
23477,973,830,9,33,5,\N,R,19,0.0,1,\N,\N,\N,0,\N,\N,130
23478,973,8,6,7,4,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,130
23479,974,20,6,5,2,1,1,1,25.0,78,1:44:44.340,6284340,38,2,1:15.238,159.669,1
23480,974,8,6,7,1,2,2,2,18.0,78,+3.145,6287485,39,3,1:15.527,159.058,1
23481,974,817,9,3,5,3,3,3,15.0,78,+3.745,6288085,51,4,1:15.756,158.577,1
23482,974,822,131,77,3,4,4,4,12.0,78,+5.517,6289857,22,9,1:16.439,157.160,1
23483,974,830,9,33,4,5,5,5,10.0,78,+6.199,6290539,56,8,1:16.329,157.387,1
23484,974,832,5,55,6,6,6,6,8.0,78,+12.038,6296378,39,14,1:16.649,156.730,1
23485,974,1,131,44,13,7,7,7,6.0,78,+15.801,6300141,54,5,1:15.825,158.433,1
23486,974,154,210,8,8,8,8,8,4.0,78,+18.150,6302490,45,18,1:17.095,155.823,1
23487,974,13,3,19,14,9,9,9,2.0,78,+19.445,6303785,50,12,1:16.543,156.947,1
23488,974,825,210,20,11,10,10,10,1.0,78,+21.443,6305783,44,7,1:16.313,157.420,1
23489,974,835,4,30,16,11,11,11,0.0,78,+22.737,6307077,55,13,1:16.614,156.801,1
23490,974,839,10,31,15,12,12,12,0.0,78,+23.725,6308065,52,10,1:16.482,157.072,1
23491,974,815,10,11,7,13,13,13,0.0,78,+39.089,6323429,76,1,1:14.820,160.561,1
23492,974,826,5,26,9,14,14,14,0.0,71,\N,\N,43,11,1:16.539,156.955,130
23493,974,840,3,18,17,15,15,15,0.0,71,\N,\N,71,6,1:16.075,157.912,23
23494,974,838,1,2,12,\N,R,16,0.0,66,\N,\N,45,15,1:16.665,156.697,3
23495,974,828,15,9,19,\N,R,17,0.0,63,\N,\N,39,16,1:16.829,156.362,3
23496,974,18,1,22,20,\N,R,18,0.0,57,\N,\N,47,17,1:16.912,156.194,130
23497,974,836,15,94,18,\N,R,19,0.0,57,\N,\N,25,20,1:18.034,153.948,4
23498,974,807,4,27,10,\N,R,20,0.0,15,\N,\N,13,19,1:17.885,154.242,6
23499,975,1,131,44,1,1,1,1,25.0,70,1:33:05.154,5585154,64,1,1:14.551,210.588,1
23500,975,822,131,77,3,2,2,2,18.0,70,+19.783,5604937,65,5,1:15.894,206.862,1
23501,975,817,9,3,6,3,3,3,15.0,70,+35.297,5620451,67,8,1:16.165,206.126,1
23502,975,20,6,5,2,4,4,4,12.0,70,+35.907,5621061,70,2,1:14.719,210.115,1
23503,975,815,10,11,8,5,5,5,10.0,70,+40.476,5625630,62,11,1:16.367,205.580,1
23504,975,839,10,31,9,6,6,6,8.0,70,+40.716,5625870,68,9,1:16.247,205.904,1
23505,975,8,6,7,4,7,7,7,6.0,70,+58.632,5643786,59,3,1:15.388,208.250,1
23506,975,807,4,27,10,8,8,8,4.0,70,+1:00.374,5645528,64,7,1:16.136,206.204,1
23507,975,840,3,18,17,9,9,9,2.0,69,\N,\N,64,6,1:15.979,206.630,11
23508,975,154,210,8,14,10,10,10,1.0,69,\N,\N,58,15,1:16.949,204.026,11
23509,975,835,4,30,15,11,11,11,0.0,69,\N,\N,64,12,1:16.704,204.677,11
23510,975,825,210,20,18,12,12,12,0.0,69,\N,\N,65,10,1:16.341,205.650,11
23511,975,828,15,9,19,13,13,13,0.0,69,\N,\N,50,16,1:16.995,203.904,11
23512,975,838,1,2,16,14,14,14,0.0,69,\N,\N,69,14,1:16.774,204.491,11
23513,975,836,15,94,20,15,15,15,0.0,68,\N,\N,66,17,1:17.091,203.650,12
23514,975,4,1,14,12,16,16,16,0.0,66,\N,\N,63,4,1:15.853,206.974,131
23515,975,826,5,26,11,\N,R,17,0.0,54,\N,\N,33,13,1:16.713,204.653,131
23516,975,830,9,33,5,\N,R,18,0.0,10,\N,\N,9,18,1:17.187,203.396,10
23517,975,13,3,19,7,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
23518,975,832,5,55,13,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
23519,976,817,9,3,10,1,1,1,25.0,51,2:03:55.573,7435573,46,4,1:44.882,206.048,1
23520,976,822,131,77,2,2,2,2,18.0,51,+3.904,7439477,51,3,1:43.925,207.946,1
23521,976,840,3,18,8,3,3,3,15.0,51,+4.009,7439582,44,5,1:45.108,205.605,1
23522,976,20,6,5,4,4,4,4,12.0,51,+5.976,7441549,47,1,1:43.441,208.919,1
23523,976,1,131,44,1,5,5,5,10.0,51,+6.188,7441761,46,2,1:43.469,208.862,1
23524,976,839,10,31,7,6,6,6,8.0,51,+30.298,7465871,39,9,1:45.634,204.581,1
23525,976,825,210,20,12,7,7,7,6.0,51,+41.753,7477326,45,11,1:46.312,203.277,1
23526,976,832,5,55,15,8,8,8,4.0,51,+49.400,7484973,46,10,1:45.866,204.133,1
23527,976,4,1,14,19,9,9,9,2.0,51,+59.551,7495124,49,6,1:45.168,205.488,1
23528,976,836,15,94,14,10,10,10,1.0,51,+1:29.093,7524666,46,15,1:47.120,201.743,1
23529,976,828,15,9,17,11,11,11,0.0,51,+1:31.794,7527367,45,16,1:47.186,201.619,1
23530,976,838,1,2,18,12,12,12,0.0,51,+1:32.160,7527733,45,13,1:46.648,202.636,1
23531,976,154,210,8,16,13,13,13,0.0,50,\N,\N,45,14,1:46.831,202.289,11
23532,976,8,6,7,3,14,14,14,0.0,46,\N,\N,44,7,1:45.542,204.760,34
23533,976,815,10,11,6,\N,R,15,0.0,39,\N,\N,37,8,1:45.588,204.670,136
23534,976,13,3,19,9,\N,R,16,0.0,25,\N,\N,10,17,1:47.340,201.330,22
23535,976,807,4,27,13,\N,R,17,0.0,24,\N,\N,9,19,1:48.536,199.111,3
23536,976,830,9,33,5,\N,R,18,0.0,12,\N,\N,10,12,1:46.398,203.112,51
23537,976,826,5,26,11,\N,R,19,0.0,9,\N,\N,9,18,1:48.394,199.372,84
23538,976,835,4,30,20,\N,R,20,0.0,7,\N,\N,5,20,1:51.673,193.518,131
23539,841,24,164,23,0,\N,F,23,0.0,0,\N,\N,\N,0,\N,\N,81
23540,841,39,164,22,0,\N,F,24,0.0,0,\N,\N,\N,0,\N,\N,81
23541,846,815,15,17,0,\N,W,24,0.0,0,\N,\N,\N,0,\N,\N,82
23542,977,822,131,77,1,1,1,1,25.0,71,1:21:48.523,4908523,51,5,1:07.847,229.115,1
23543,977,20,6,5,2,2,2,2,18.0,71,+0.658,4909181,69,4,1:07.496,230.306,1
23544,977,817,9,3,4,3,3,3,15.0,71,+6.012,4914535,69,2,1:07.442,230.491,1
23545,977,1,131,44,8,4,4,4,12.0,71,+7.430,4915953,69,1,1:07.411,230.597,1
23546,977,8,6,7,3,5,5,5,10.0,71,+20.370,4928893,68,3,1:07.486,230.341,1
23547,977,154,210,8,6,6,6,6,8.0,71,+1:13.160,4981683,65,10,1:08.590,226.633,1
23548,977,815,10,11,7,7,7,7,6.0,70,\N,\N,58,9,1:08.470,227.030,11
23549,977,839,10,31,9,8,8,8,4.0,70,\N,\N,68,12,1:08.659,226.405,11
23550,977,13,3,19,17,9,9,9,2.0,70,\N,\N,49,7,1:08.419,227.200,11
23551,977,840,3,18,18,10,10,10,1.0,70,\N,\N,67,13,1:08.777,226.017,11
23552,977,835,4,30,16,11,11,11,0.0,70,\N,\N,64,11,1:08.652,226.428,11
23553,977,838,1,2,13,12,12,12,0.0,70,\N,\N,67,8,1:08.422,227.190,11
23554,977,807,4,27,11,13,13,13,0.0,70,\N,\N,64,14,1:09.043,225.146,11
23555,977,836,15,94,20,14,14,14,0.0,70,\N,\N,60,16,1:09.241,224.502,11
23556,977,828,15,9,19,15,15,15,0.0,69,\N,\N,56,17,1:09.284,224.363,12
23557,977,826,5,26,14,16,16,16,0.0,68,\N,\N,57,6,1:08.061,228.395,13
23558,977,832,5,55,10,\N,R,17,0.0,44,\N,\N,42,15,1:09.150,224.798,5
23559,977,825,210,20,15,\N,R,18,0.0,29,\N,\N,23,18,1:10.402,220.800,9
23560,977,4,1,14,12,\N,R,19,0.0,1,\N,\N,\N,0,\N,\N,130
23561,977,830,9,33,5,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,130
23562,978,1,131,44,1,1,1,1,25.0,51,1:21:27.430,4887430,48,1,1:30.621,234.025,1
23563,978,822,131,77,9,2,2,2,18.0,51,+14.063,4901493,46,3,1:30.905,233.294,1
23564,978,8,6,7,2,3,3,3,15.0,51,+36.570,4924000,44,4,1:31.517,231.733,1
